순위,관광지명,광역시,시/군/구,lat,lng,area_cd,are_nm,distance_to_center_km,중분류 카테고리,소분류 카테고리,검색건수,실내/실외 구분,추천 연령대,K-Beauty_추천_페르소나
1795,잠실유수지파크골프장,서울특별시,송파구,37.5029241123305,127.07772386704931,POI118,잠실새내역,1.229,레저스포츠,육상레저스포츠,774,실외,전연령,"미국, 홍콩"
1796,반곡어린이공원,서울특별시,양천구,37.5291957929752,126.835508206673,POI117,신정네거리역,1.829,문화관광,도시공원,773,실외,3040세대,대만
1797,클래식스페이스,서울특별시,서초구,37.4854362836896,127.011134903648,POI018,교대역,0.848,문화관광,공연시설,773,실내,전연령,"중국, 홍콩"
1798,키즈팡팡구산점,서울특별시,은평구,37.6133603616662,126.91718917873722,POI043,연신내역,0.736,문화관광,테마공원,773,혼합,3040세대,미국
1799,훅클라이밍왕십리점,서울특별시,성동구,37.55821988763236,127.0354834255549,POI045,왕십리역,0.368,레저스포츠,기타레저스포츠,772,혼합,전연령,공통(전체)
1800,분재박물관,서울특별시,서초구,37.4536918758288,127.075235056239,POI112,청계산,1.887,문화관광,전시시설,772,실내,3040세대,"중국, 일본, 미국"
1801,코사이어티,서울특별시,성동구,37.5448014432946,127.04562274422368,POI068,성수카페거리,0.293,문화관광,전시시설,770,실내,3040세대,"중국, 일본, 미국"
1802,천사어린이공원,서울특별시,강동구,37.544027673843,127.128477401045,POI050,천호역,0.733,문화관광,도시공원,770,실외,3040세대,대만
1803,플라츠2,서울특별시,성동구,37.5406816552331,127.060578799274,POI015,건대입구역,0.761,문화관광,기타문화관광지,769,혼합,1020세대,일본
1804,아쏘축구트레이닝센터,서울특별시,양천구,37.5158482495568,126.840690954812,POI117,신정네거리역,1.181,문화관광,레저스포츠시설,768,실내,전연령,공통(전체)
1805,이야스콜라위례원,서울특별시,송파구,37.47789134062535,127.14331577527942,POI048,장지역,1.515,문화관광,테마공원,767,혼합,3040세대,미국
1806,뉴에라베이스볼,서울특별시,영등포구,37.5205386643634,126.887494782587,POI125,안양천,0.9,레저스포츠,기타레저스포츠,766,혼합,전연령,공통(전체)
1807,프레리주니어길동점,서울특별시,강동구,37.5349917978734,127.143888858459,POI050,천호역,1.803,문화관광,테마공원,766,혼합,3040세대,미국
1808,우리끼리키즈카페 스포츠마을마곡점,서울특별시,강서구,37.5585154702407,126.829361596064,POI027,발산역,0.738,문화관광,테마공원,763,실내,3040세대,미국
1809,강동구평생학습센터,서울특별시,강동구,37.5511073429335,127.142916045195,POI016,고덕역,1.084,체험관광,체험관광기타,763,실내,3040세대,대만
1810,아웃런선데이드라이브용산전자랜드점,서울특별시,용산구,37.533039123138046,126.95999953418244,POI046,용산역,0.538,레저스포츠,기타레저스포츠,762,혼합,전연령,공통(전체)
1811,핏그라운드,서울특별시,서초구,37.4877052400336,127.008516514099,POI018,교대역,0.733,레저스포츠,기타레저스포츠,762,혼합,전연령,공통(전체)
1812,경수사,서울특별시,노원구,37.5509587632572,126.956485190961,POI033,서울역,1.199,역사관광,종교성지,761,혼합,5060세대,공통(전체)
1813,색동어린이공원,서울특별시,강북구,37.4864069637249,126.93272839561,POI039,신림역,0.355,문화관광,도시공원,760,실외,3040세대,대만
1814,동대문디자인플라자디자인랩,서울특별시,중구,37.5765272019483,127.025007040528,POI002,동대문 관광특구,1.348,문화관광,기타문화관광지,760,혼합,1020세대,일본
1815,플레이랩서울양천점,서울특별시,양천구,37.5177601579715,126.842018269304,POI117,신정네거리역,0.997,문화관광,테마공원,760,혼합,3040세대,미국
1816,잘큼센터,서울특별시,강남구,37.522521408463575,127.0547291983416,POI080,청담동 명품거리,0.864,문화관광,테마공원,759,실내,3040세대,미국
1817,팔정사,서울특별시,성북구,37.59619759664969,126.9851888558104,POI066,북촌한옥마을,1.605,역사관광,종교성지,759,혼합,5060세대,공통(전체)
1818,경륜경정성북지사,서울특별시,성북구,37.6064970064128,127.028521045631,POI026,미아사거리역,0.767,레저스포츠,육상레저스포츠,755,실외,전연령,공통(전체)
1819,와이비엠더비즈강남교육연수센터,서울특별시,강남구,37.50146442414034,127.02707644568358,POI014,강남역,0.384,체험관광,체험관광기타,755,실내,3040세대,대만
1820,금암문화공원,서울특별시,은평구,37.6443278330138,126.918014820671,POI043,연신내역,2.807,문화관광,도시공원,753,실외,3040세대,대만
1821,몽마르뜨공원,서울특별시,서초구,37.4953712551069,127.003858379724,POI018,교대역,0.93,문화관광,도시공원,753,실외,3040세대,대만
1822,서울형키즈카페영등포구신길4동점,서울특별시,영등포구,37.5069741403141,126.912013754181,POI074,영등포 타임스퀘어,1.351,문화관광,테마공원,753,실내,3040세대,미국
1823,서울광장스케이트장,서울특별시,중구,37.5656726042805,126.977968926957,POI099,서울광장,0.0,레저스포츠,육상레저스포츠,752,실외,전연령,공통(전체)
1824,프로젝토리,서울특별시,종로구,37.5797976658492,127.004625769018,POI054,혜화역,0.344,문화관광,기타문화관광지,751,혼합,1020세대,일본
1825,이호철북콘서트홀,서울특별시,은평구,37.6135333652523,126.926748240755,POI043,연신내역,0.803,문화관광,기타문화관광지,750,혼합,1020세대,일본
1826,통해사,서울특별시,영등포구,37.5092646322959,126.917190077959,POI074,영등포 타임스퀘어,1.471,역사관광,종교성지,750,혼합,5060세대,공통(전체)
1827,마포탁구클럽신관,서울특별시,마포구,37.5468753348349,126.95620692697,POI033,서울역,1.393,레저스포츠,기타레저스포츠,748,혼합,전연령,공통(전체)
1828,서울형키즈카페동작구대방동점,서울특별시,동작구,37.5046572059105,126.922978928247,POI123,보라매공원,1.283,문화관광,테마공원,747,실내,3040세대,미국
1829,서래섬,서울특별시,서초구,37.5080210111994,126.989929422809,POI095,반포한강공원,0.71,자연관광,자연경관(하천/해양),745,실외,전연령,공통(전체)
1830,관현사,서울특별시,서초구,37.43592373816965,127.05968297298476,POI112,청계산,1.517,역사관광,종교성지,743,혼합,5060세대,공통(전체)
1831,구띠갤러리,서울특별시,서초구,37.4906786710389,127.00690213259,POI018,교대역,0.656,문화관광,전시시설,742,실내,3040세대,"중국, 일본, 미국"
1832,한국교회100주년기념관,서울특별시,종로구,37.57460532515403,127.0005048824597,POI054,혜화역,0.837,문화관광,공연시설,741,실내,전연령,"중국, 홍콩"
1833,갤러리밀스튜디오,서울특별시,중구,37.5637994838272,127.016144849908,POI083,DDP(동대문디자인플라자),0.666,문화관광,전시시설,741,실내,3040세대,"중국, 일본, 미국"
1834,신정교하부육상트랙구장,서울특별시,양천구,37.51744516360152,126.88070229366444,POI125,안양천,1.086,문화관광,도시공원,741,실외,전연령,대만
1835,허리우드극장,서울특별시,종로구,37.57261620326433,126.9878299395856,POI116,익선동,0.194,문화관광,공연시설,739,실내,전연령,"중국, 홍콩"
1836,사직단,서울특별시,종로구,37.5756532581652,126.967659901279,POI067,서촌,0.59,역사관광,역사유적지,739,실외,5060세대,공통(전체)
1837,서울생활문화센터서교,서울특별시,마포구,37.55081381679575,126.91649455618185,POI053,합정역,0.206,문화관광,기타문화관광지,739,실내,1020세대,일본
1838,베이비온더풀,서울특별시,송파구,37.4786199928565,127.14353310626,POI048,장지역,1.532,문화관광,테마공원,739,혼합,3040세대,미국
1839,망원한강공원리틀야구장,서울특별시,마포구,37.5528583990694,126.898382906731,POI094,망원한강공원,0.192,문화관광,레저스포츠시설,738,혼합,3040세대,대만
1840,호돌이공원,서울특별시,강서구,37.5282369002583,126.846031599718,POI117,신정네거리역,1.077,문화관광,도시공원,738,실외,3040세대,대만
1841,구룡어린이공원,서울특별시,서초구,37.47153949210626,127.04875479181636,POI041,양재역,1.939,문화관광,도시공원,737,실외,3040세대,대만
1842,아시아근린공원,서울특별시,송파구,37.5104004668328,127.076626580011,POI109,잠실종합운동장,0.564,문화관광,도시공원,737,실외,3040세대,대만
1843,큰별어린이공원,서울특별시,강서구,37.5444875012917,126.848953837351,POI027,발산역,1.862,문화관광,도시공원,737,실외,3040세대,대만
1844,솔샘시장,서울특별시,강북구,37.6197181784835,127.019323983111,POI026,미아사거리역,1.188,쇼핑,시장,737,혼합,5060세대,대만
1845,선돌극장,서울특별시,종로구,37.5868264056281,126.999769029465,POI054,혜화역,0.565,문화관광,공연시설,737,실내,전연령,"중국, 홍콩"
1846,현준아이스링크,서울특별시,양천구,37.5066959526539,126.860729038751,POI086,고척돔,1.098,레저스포츠,육상레저스포츠,736,실외,전연령,공통(전체)
1847,안산자락길,서울특별시,서대문구,37.57542286178335,126.94816634534916,POI124,서대문독립공원,0.647,레저스포츠,기타레저스포츠,735,혼합,전연령,공통(전체)
1848,파랑씨어터,서울특별시,종로구,37.5824871968218,127.002472599844,POI054,혜화역,0.068,문화관광,공연시설,735,실내,전연령,"중국, 홍콩"
1849,자양골목시장,서울특별시,광진구,37.5348808261609,127.079172429807,POI015,건대입구역,1.073,쇼핑,시장,734,혼합,5060세대,대만
1850,금성당,서울특별시,은평구,37.6350417600615,126.92536647168,POI043,연신내역,1.801,역사관광,역사유적지,734,실외,5060세대,공통(전체)
1851,무키무키가양점,서울특별시,강서구,37.5443104088838,126.842369622887,POI027,발산역,1.649,문화관광,테마공원,733,혼합,3040세대,미국
1852,망원한강공원축구장,서울특별시,마포구,37.5514219908966,126.900240799456,POI094,망원한강공원,0.039,문화관광,레저스포츠시설,732,혼합,3040세대,대만
1853,현대백화점 유플렉스디큐브시티점,서울특별시,구로구,37.526654089298255,126.87525853214666,POI125,안양천,0.568,쇼핑,백화점,732,실내,3040세대,"중국, 일본, 홍콩"
1854,노원워터파크,서울특별시,노원구,37.6295225826436,127.07839928528,POI096,북서울꿈의숲,3.309,레저스포츠,수상레저스포츠,732,혼합,전연령,"미국, 홍콩"
1855,그라운드서울,서울특별시,종로구,37.53480457172575,126.99566665538966,POI047,이태원역,0.122,문화관광,전시시설,732,실내,3040세대,"중국, 일본, 미국"
1856,당고개,서울특별시,노원구,37.67021773630595,127.07906662027122,POI070,쌍문역,4.593,자연관광,자연경관(산),731,실외,5060세대,공통(전체)
1857,서울형키즈카페도봉구도봉2동2호점,서울특별시,도봉구,37.6831554670489,127.04786018898,POI070,쌍문역,4.02,문화관광,테마공원,730,실내,3040세대,미국
1858,서울공예박물관어린이박물관,서울특별시,종로구,37.5769043261638,126.982895731892,POI129,송현녹지광장,0.111,문화관광,전시시설,730,실내,3040세대,"중국, 일본, 미국"
1859,고척근린소공원,서울특별시,구로구,37.5033303709892,126.852298437063,POI086,고척돔,1.423,문화관광,도시공원,730,실외,3040세대,대만
1860,쏠키즈랜드,서울특별시,은평구,37.6030478767684,126.911317512893,POI043,연신내역,1.993,문화관광,테마공원,729,혼합,3040세대,미국
1861,코알라클라이밍상암점,서울특별시,마포구,37.5792755102692,126.890241224908,POI084,DMC(디지털미디어시티),0.827,레저스포츠,기타레저스포츠,728,혼합,전연령,공통(전체)
1862,비긴스포츠,서울특별시,강동구,37.5246293031154,127.134004305564,POI127,올림픽공원,1.249,레저스포츠,기타레저스포츠,728,혼합,전연령,공통(전체)
1863,예빛섬,서울특별시,서초구,37.51073694545347,126.99460598351564,POI095,반포한강공원,0.226,자연관광,자연경관(하천/해양),727,실외,전연령,공통(전체)
1864,상계근린공원,서울특별시,노원구,37.6697820303781,127.050511847515,POI070,쌍문역,2.743,문화관광,도시공원,726,실외,3040세대,대만
1865,스트라이크존서울마곡구장,서울특별시,강서구,37.56054826844053,126.8326143077912,POI027,발산역,0.497,레저스포츠,기타레저스포츠,726,혼합,전연령,공통(전체)
1866,삼각어린이공원,서울특별시,구로구,37.501445217094734,126.89203127422734,POI038,신도림역,0.832,문화관광,도시공원,725,실외,3040세대,대만
1867,락랜드,서울특별시,강북구,37.3995429998326,126.924062420855,POI039,신림역,9.434,레저스포츠,기타레저스포츠,724,혼합,전연령,공통(전체)
1868,싸리재공원,서울특별시,서초구,37.5133756038761,127.018233299744,POI059,가로수길,0.918,문화관광,도시공원,723,실외,3040세대,대만
1869,신천근린공원,서울특별시,송파구,37.5159170288895,127.102022829932,POI119,잠실역,0.33,문화관광,도시공원,722,실외,3040세대,대만
1870,북쌔즈,서울특별시,강남구,37.5037313430179,127.044867146109,POI034,선릉역,0.371,문화관광,기타문화관광지,720,혼합,1020세대,일본
1871,배봉산근린공원,서울특별시,동대문구,37.5828053511026,127.06508376568377,POI056,회기역,0.994,문화관광,도시공원,719,실외,3040세대,대만
1872,아르스풋볼,서울특별시,강동구,37.531741545208,127.138140889094,POI050,천호역,1.462,레저스포츠,기타레저스포츠,719,혼합,전연령,공통(전체)
1873,나노체육시설운영,서울특별시,서대문구,37.57717436980488,126.91665078553474,POI084,DMC(디지털미디어시티),1.58,레저스포츠,기타레저스포츠,717,혼합,전연령,공통(전체)
1874,덕암사,서울특별시,강남구,37.47315965264546,127.1092009581946,POI048,장지역,1.617,역사관광,종교성지,716,혼합,5060세대,공통(전체)
1875,암사생태공원,서울특별시,강동구,37.5554765605886,127.122634675314,POI011,서울 암사동 유적,0.877,문화관광,도시공원,716,실외,3040세대,대만
1876,선유도,서울특별시,영등포구,37.543673079231255,126.89985734444755,POI103,양화한강공원,0.706,자연관광,자연경관(하천/해양),716,실외,전연령,공통(전체)
1877,KU시네마테크,서울특별시,광진구,37.5427053469115,127.07321974685,POI015,건대입구역,0.437,문화관광,공연시설,713,실내,전연령,"중국, 홍콩"
1878,새락골어린이공원,서울특별시,은평구,37.5989455809081,126.911202348615,POI043,연신내역,2.416,문화관광,도시공원,713,실외,3040세대,대만
1879,더굿씨어터,서울특별시,종로구,37.5839819526946,127.00206506973008,POI054,혜화역,0.216,문화관광,공연시설,713,실내,전연령,"중국, 홍콩"
1880,인사1010,서울특별시,종로구,37.5739881715206,126.985632476951,POI078,인사동,0.062,문화관광,전시시설,713,실내,3040세대,"중국, 일본, 미국"
1881,트릭아이뮤지엄서울,서울특별시,마포구,37.5535158824572,126.921715487447,POI055,홍대입구역(2호선),0.415,문화관광,전시시설,713,실내,3040세대,"중국, 일본, 미국"
1882,홍대야구연습장,서울특별시,마포구,37.5513117797046,126.92407393142614,POI055,홍대입구역(2호선),0.619,레저스포츠,기타레저스포츠,712,혼합,1020세대,공통(전체)
